ID,Frase,"Valor
Real","Evento
Adverso"
1818, embora ultimamente eu esteja com muita oxitocina no corpo vulgo amor eu passo raiva bad as vezessss .,não tem,não tem
1820, encaracolado vc se inspirou em um caracol com raiva pra fazer seu canal .,não tem,não tem
1821, encher o rabo de cafeína pra ver se para a dor se cabeça .,não tem,não tem
1822, enchi minha boca de procaina pra passar a dor de dente .,não tem,não tem
1824, enfim minha mãe teve q tomar fluoxetina pra depressao dela q tbm canalizou a situaçao da separaçao em ter raiva de gente feia .,não tem,não tem
1825, engoli um comprimido de buscopan com água de dipirona isso é o tanto de cólica que eu to sentindo qual a chance de eu morrer .,não tem,não tem
1826, engraçado foi ontem no hospital médica tem alergia a algum medicamento eu penicilina médica ué o que eu vou te dar então .,tem,não tem
1827, engraçado que tudo que estou comendo desde ontem está me dando ânsia de vomito e dor forte no estômago deus cadê meu omeprazol .,não tem,não tem
1828, engraçado que vc sente um puta desconforto estomacal aí toma água bicarbonato de sódio e resolve fácil assim .,não tem,não tem
1831, enjôo palpitação um aperto no peito músculos em tensão um nó na garganta descontrole tremor fluoxetina pânico e pavor .,não tem,não tem
1832, enquanto escrevo essas rima tentando achar a vacina lembrando quando eu transava coma vaca da rua de cima .,não tem,não tem
1833, enquanto tomo café eu sinto o meu estômago se contorcer de azia mas eu preciso dessa cafeína em mim .,não tem,não tem
1834, ensaiar nesse calor embaixo do zinco não é pra qualquer um .,não tem,não tem
1835, ensaios de última hora no frio correrio cansaço glicose baixa febre e o susto que dei em todos valeu a pena .,não tem,não tem
1836, ent se vc tiver com dor de corno azitromicina 1 por dia o melhor remédio .,não tem,não tem
1837, então miga a sald tem uma alergia no olho ela tomava uma vacina há uns anos estamos vendo pra voltar a tratar .,não tem,não tem
1838, então na diabetes a pessoa nao produz insulina e puf glicose alta e varias merdas na depressao tem pouca serotonina .,não tem,não tem
1839, então quem você tem para te apoiar tenho a fluoxetina internet e alguns pensamentos de morte .,não tem,não tem
1840, então toma vacina se não vai pegar raiva odjsaoifjgsf .,não tem,não tem
1842, entendam que em jejum ngm morre não rs nem desmaia a não ser que c só coma biscoitos bolos e pães o corpo produz glicose pouco esperto ele .,não tem,não tem
1843, entendi égua se eu tomo um nimesulida e um anador eu entro em coma mas acordo nova .,não tem,não tem
1844, entendi quer que eu faça uma vitamina de morango com mel eu tomava quando era menor e tinha dor de garganta .,não tem,não tem
1846, entojo eu tomo ranitidina quando tá muito ruim mas isso é combater a dor não a causa vc está certa .,não tem,não tem
1847, entra pro time da domperidona melhora a dor e enjoo melhoras .,não tem,não tem
1848, entre as duas da tarde e agora tomei 4 comprimidos pra enxaqueca 1 naramig 2 ibuprofeno 1 que nem sei qualé e a dor só diminuiu .,não tem,não tem
1849, entre as reações da sertralina estão insônia sonolência tontura dor de cabeça diarreia boca seca náusea e fadiga .,não tem,não tem
1850, entre formas de curar a azia rápido água com bicarbonato de sódio bicho é azia não vontade de morrer .,não tem,não tem
1851, entre ibuprofeno paracetamol e dipirona todos pra dor ou febre ele é o que menos agride o fígado .,não tem,não tem
1853, entre os exames solicitados pelo uro para investigar as causas da disfunção erétil estão glicemia e testosterona pic twitter com pbimwwrl0v .,não tem,não tem
1854, enxaqueca cabeça latejando sdds topiramato sdds minha dipirona .,não tem,não tem
1855, enxaqueca é a coisa que te faz mudar teus planos .,não tem,não tem
1858, enxaqueca ibuprofeno amiga .,não tem,não tem
1859, enxaqueca infernal já tomei dois tramadol e nada .,não tem,não tem
1861, era apenas uma dor de cabeça dizia ele buscopan na veia voltarem 2 captopril uma hora depois losartana e mais http fb me 4wqdxcsyy .,não tem,não tem
1863, era p ter tomado um omeprazol q raiva .,não tem,não tem
1864, era pra eu tomar omeprazol ao acordar mas tá quase na hora mesmo e já tou sentindo a azia chegando .,não tem,não tem
1865, era só ibuprofeno mas eu só chequei depois eu não fico nas minhas melhores faculdades mentais quando estou com dor certeza .,não tem,não tem
1866, era so pra eu tomar a vacina da febre amarela pra ir pro tocantins mas algueeeeem pai nao me levava pra tomar vacina quando eu era criança .,não tem,não tem
1867, era um remédio pra cólica mas tinha dipirona então eu tomei dhksjsjk .,não tem,não tem
1868, era uma vez ontem tava com azia e tomei hidróxido de magnésio este medicamento funciona também como laxante tomei muito fim .,não tem,não tem
1870, esa dopamina que no te deja ni sentir calor .,não tem,não tem
1872, escitalopram pode não reduzir mortalidade e hospitalização de pacientes com insuficiência cardíaca e depressão http goo gl xf7reg .,não tem,não tem
1873, esclerose múltipla tratamento doença autoimune com naltrexona ldn dr l https youtu be 7rre gvxjc via youtube .,não tem,não tem
1875, escolhendo aq se choro de dor da vacina ou de cólica .,não tem,não tem
1877, esperma faz mal á boca mito além de o esperma não ser ácido contém frutose e glicose e não http fb me 2j2l2plfd .,não tem,não tem
1878, espero futuramente não descobrir que alguém da minha turma tem twitter seria uma morte horrível .,não tem,não tem
1879, espero que domperidona sem comer nada não me mate pq eu vou tomar que essa dor não ta dando não .,não tem,não tem
1880, espero que essa raiva que tô sentindo não seja meus hormônios loucos de novo por favor testosterona colabore e diminua .,não tem,não tem
1881, espero que eu acorde de manhã e isso seja alucinação do zolpidem .,não tem,não tem
1883, espirando nariz entopido dor no corpo gripe toma nimesulida 1 capsula de 12 em 12 hrs https twitter com duh moleta status 783138424169586688 .,não tem,não tem
1885, esqueci de tomar a vacina de alergia e tive crise o dia inteiro .,não tem,não tem
1886, esqueci de tomar a venlafaxina e to com enxaqueca .,não tem,não tem
1887, esqueci de tomar ibuprofeno quando acordei e agora tô fudida de dor .,não tem,não tem
1888, esqueci de tomar minha vacina de alergia mais uma vez .,não tem,não tem
1889, esqueci de tomar minha vitamina de controle de glicose e agora to aqui com dor de cabeça parabéns pra mim .,não tem,não tem
1890, esqueci de tomar o meu remédio venlafaxina da depressão quando isso acontece tenho paralesia do sono terrível isso nao desejo p ninguém .,não tem,não tem
1891, esqueci de tomar o omeprazol antes da rabanada em breve começo a sentir dor no estômago blz .,não tem,não tem
1894, esqueci o fluoxetina em casa to querendo enfiar uma faca no meu estômago e morrendo de ansiedade tudo numa boa .,não tem,não tem
1895, esqueci que tem a gabapentina para tomar cujo sabor é igual a morte e já tomei toda a pepsi .,não tem,não tem
1896, esqueci que tenho alergia à ibuprofeno tomei e agora todos aqui com o olho bem inchado bem tudo .,tem,não tem
1898, essa ansiedade em forma de gastrite sdds omeprazol .,não tem,não tem
1899, essa ansiedade está me matando e não quero voltar a ser viciada em sertralina .,não tem,não tem
1900, essa azia de madrugada é foda omeprazol neless .,não tem,não tem
1901, essa calor tem acarretado tantos piripaques na rua que meu dinheiro ta indo todo em litros de água e coisas com glicose ta foda .,não tem,não tem
1902, essa colica do renan ai é vesicular se nao tomar buscopan e ranitidina com soro na veia muito dificil de passar ja tive doi demais .,não tem,não tem
1903, essa cólica me infernizando o dia todo daqui a pouco tenho intoxicação de tanto ibuprofeno que já tomei melhor dormir .,não tem,não tem
1904, essa cólica só passa com ranitidina .,não tem,não tem
1905, essa cólica voltando vou me dopar de dipirona não quero nem saberrrrrr .,não tem,não tem
1906, essa dependência de testosterona não tenho obrigada deus .,não tem,não tem
1908, essa dor começou 6h da manhã e só passou agora 20h na base do naproxeno https twitter com mz fahrenheit status 768791614097596417 .,não tem,não tem
1909, essa dor de cabeça da vida n ta tranquilo n ta favoravel .,não tem,não tem
1911, essa dor de cabeça só pode ser falta de cafeína no sangue .,não tem,não tem
1912, essa dor de cabeça terrível de quem só funcionava a base de nicotina é foda .,não tem,não tem
1913, essa dor de garganta eh falta de álcool e nicotina no corpo .,tem,não tem
1915, essa dor no estômago tá acabando comigo já tomei omeprazol mas não tá adiantando muito .,tem,não tem
1916, essa dor no joelho so vai passar com ibuprofeno .,não tem,não tem
1918, essa é pergunta é para vocês que estudam existe alguma correlação entre cafeína e dor de cabeça .,não tem,não tem
1919, essa é uma prova de que deus é homoafetivo homem não sofre e ainda tem testosterona pra não sentir tanta dor .,não tem,não tem
1921, essa famosa substância emagrecedora chamada sibutramina pode levar a morte com a auto medicação procure um http fb me d5jvxeus .,tem,não tem
1922, essa fluoxetina tira a ansiedade mas da insonia .,tem,não tem
1923, essa gente ama depressão até ter q tomar venlafaxina duas vezes por dia .,não tem,não tem
1924, essa grana aq em casa parece q tem 300 kg de uréia na moral rocei domingo e já tá grande dnv culpa do calor hj vou roçar dnv .,não tem,não tem
1925, essa hora da madrugada e fui obrigada a sair da cama e tomar um omeprazol to quase tomando remédio pra dor tbm pq tô sem pé já .,não tem,não tem
1927, essa minha alergia a penicilina é uma merda .,tem,não tem
1928, essa minha alergia de dipirona tá acabando cmg .,tem,não tem
1929, essa minha dependência de dipirona ta foda .,tem,não tem
1930, essa minha dor de cabeça persistente há dias me preocupa será se é side fx do omeprazol ó dó .,não tem,não tem
1932, essa noite eu resolvi sair tava calor dms não dava pra dormi .,não tem,não tem
1933, essa noite fui obrigado a tomar um ibuprofeno pra poder dormir tamanha dor nas pernas nunca mais entro nessas peladas de nego véio do nada .,não tem,não tem
1934, essa notícia paracetamol não inibe apenas dor mas também emoções é o maior desserviço feito a profissão farmacêutica do mundo .,não tem,não tem
1936, essa porra de tomar vacina de alergia todo mês é um sacooo .,não tem,não tem
1937, essa porra desse sabonete de glicerina me deu alergia meu rosto ra enchendo de espinha dnv .,tem,não tem
1938, essa semana tava na cara que ia ser uma merda quando eu senti cólica fui tomar dipirona e quase vomito o remédio de tanta ânsia .,tem,não tem
1939, essa semana vou entrar numa depressao tao profunda q ja vou separar o sertralina .,não tem,não tem
1941, essa vacina acabou cmg não dormi a noite toda e acordei com febre e a cabeça explodindo .,não tem,não tem
1942, essa vacina antitetânica e mandada tô até agora com dor tnc .,tem,não tem
1943, essa vacina destruiu meu braço meu que dor .,tem,não tem
1944, essa vidinha de tomar vacina toda semana e remédio todos os dias por causa dessa alergia está matando .,não tem,não tem
1945, essa vitamina q minha ma fez ta me dando enjoo .,não tem,não tem
1946, essas atividades aumentam a dopamina afastam a depressão e protegem contra o envelhecimento do cérebro .,não tem,não tem
1947, essas crises de ansiedade que vem pra me mostrar que a paroxetina ajuda muito mas não faz milagres .,não tem,não tem
1948, essas feministas dão azia em omeprazol .,não tem,não tem
1949, essas vitamina de painho da uma dor de barriga .,tem,não tem
1951, esse ano é a depressão dos 22 anos e a vontadezona de chutar o pau da barraca nasce que é uma beleza .,não tem,não tem
1952, esse beserol é vendido dibas em farmácia cara to c uma dor de velha mesmo q tá insuportável .,não tem,não tem
1953, esse calor fez minha pressão abaixar e minha glicose aumentar .,não tem,não tem
1954, esse calor só ataca minha sinusite to viciado em paracetamol já .,tem,não tem
1955, esse calor tá me dando muita dor de cabeça o foda é que só tem dipirona aqui em casa é muito ruim mais tenho q tomar .,tem,não tem
1956, esse calor tava bom pra fazer um amor gostosinho imagina fazer um amor em baixo essa telha de zinco .,não tem,não tem
1957, esse calor tira toda a nicotina do corpo kkkkkkkkkkkkk .,não tem,não tem
1958, esse calor todo e eu na cozinha tomando mate detalhe a cozinha tem telha de zinco kk .,não tem,não tem
1960, esse cloridrato de ranitidina é bom pra quando vc ja ta com dor o panto e o omeprazol sao mais pra prevenir .,não tem,não tem
